player_id,overall,potential,club_team_id,league_name,nationality_name,st,lw,cf,rw,cam,lm,cm,rm,lwb,cdm,rwb,lb,cb,rb,gk,alternative_positions
261160,69,69,113044.0,Liga Profesional,Argentina,69,60,64,60,64,62,60,62,49,49,49,47,47,47,18,[]
262801,69,69,110981.0,Liga Pro,Argentina,69,65,67,65,67,65,61,65,51,49,51,49,46,49,18,[]
263432,69,69,111339.0,Super Lig,Tunisia,65,67,66,67,69,69,68,69,69,68,69,69,67,69,21,"['RM', 'LM']"
264463,69,69,1887.0,Liga Portugal,Brazil,69,63,66,63,65,64,60,64,48,48,48,46,43,46,20,[]
265423,69,69,111011.0,Primera Division,Argentina,69,69,68,69,69,69,67,69,62,60,62,60,57,60,20,"['LM', 'LW']"
265661,69,69,111716.0,Liga Profesional,Argentina,58,50,53,50,55,54,59,54,60,67,60,63,69,63,19,[]
266823,69,69,111708.0,Liga Profesional,Argentina,61,60,60,60,62,63,63,63,69,68,69,69,69,69,20,['LB']
268753,69,69,112494.0,Serie B,Italy,64,65,66,65,69,69,69,69,66,68,66,63,60,63,18,[]
268759,69,69,112494.0,Serie B,Italy,69,63,66,63,64,64,58,64,48,47,48,46,46,46,18,[]
269293,69,69,58.0,Ligue 2,France,69,69,69,69,69,69,69,69,65,67,65,63,62,63,17,['CAM']
269357,69,69,1843.0,Serie B,Italy,67,69,68,69,69,69,66,69,61,57,61,58,52,58,20,['LW']
269423,69,69,131110.0,La Liga 2,Brazil,65,66,65,66,67,68,66,68,69,67,69,69,66,69,18,"['RB', 'LWB']"
269516,69,69,112378.0,Super League,Hong Kong,52,45,47,45,48,49,53,49,61,64,61,64,69,64,17,[]
269619,69,69,111708.0,Liga Profesional,Argentina,69,63,66,63,65,63,58,63,47,46,47,45,43,45,20,[]
273707,69,69,101110.0,Primera Division,Uruguay,61,61,60,61,62,64,63,64,69,67,69,69,68,69,19,[]
273847,69,69,111329.0,Primera División,Paraguay,67,69,67,69,69,69,61,69,52,46,52,48,38,48,16,['LW']
262863,68,87,231.0,Jupiler Pro League,Norway,65,70,67,70,69,69,61,69,57,52,57,55,49,55,18,"['LW', 'RM']"
272978,68,87,245.0,Eredivisie,Netherlands,58,60,59,60,63,65,65,65,68,69,68,69,70,69,17,['LB']
265600,68,86,819.0,Superliga,Sweden,63,68,66,68,69,68,62,68,53,49,53,49,39,49,20,[]
260144,68,85,1960.0,Championship,England,60,63,62,63,68,68,70,68,69,71,69,68,66,68,18,['CDM']
265420,68,85,1799.0,Premier League,Brazil,70,69,69,69,70,69,63,69,55,53,55,53,48,53,20,['ST']
268837,68,84,237.0,Liga Portugal,Portugal,70,67,69,67,70,68,62,68,48,45,48,45,40,45,19,[]
276682,68,84,73.0,Ligue 1,Italy,67,65,66,65,69,68,70,68,63,66,63,62,64,62,19,['CAM']
260397,68,83,78.0,Premiership,Korea Republic,67,68,68,68,69,69,63,69,56,52,56,53,47,53,19,['ST']
260942,68,83,1831.0,Bundesliga,Côte d'Ivoire,70,67,66,67,66,67,57,67,48,44,48,46,42,46,19,[]
262513,68,83,463.0,La Liga,Spain,70,64,67,64,66,64,59,64,47,46,47,46,43,46,20,[]
263193,68,83,112172.0,Bundesliga,France,52,46,48,46,51,52,58,52,60,66,60,61,70,61,19,[]
268622,68,83,74.0,Ligue 1,France,57,58,57,58,61,62,63,62,67,68,67,68,71,68,20,['CB']
270857,68,83,10020.0,Liga Portugal,Portugal,66,68,68,68,71,70,70,70,63,64,63,62,59,62,15,['CAM']
276839,68,83,1843.0,Serie B,Italy,27,23,24,23,28,26,29,26,26,30,26,27,31,27,69,[]
264066,68,82,1896.0,Liga Portugal,Turkey,47,45,45,45,47,49,50,49,60,62,60,62,70,62,17,[]
264293,68,82,76.0,Ligue 1,France,63,64,65,64,69,67,70,67,66,70,66,66,67,66,17,['CDM']
264589,68,82,166.0,2. Bundesliga,Germany,49,46,46,46,49,51,54,51,63,65,63,65,70,65,17,['LB']
264846,68,82,461.0,La Liga,Spain,52,50,50,50,55,54,59,54,64,67,64,66,70,66,16,['RB']
266673,68,82,64.0,Ligue 1,Colombia,66,68,68,68,70,69,67,69,61,60,61,60,54,60,17,['LW']
272346,68,82,263.0,1. HNL,United States,70,67,68,67,70,69,70,69,66,67,66,66,65,66,20,"['CAM', 'RM']"
276901,68,82,237.0,Liga Portugal,Portugal,66,68,68,68,70,71,65,71,58,54,58,55,46,55,18,['LW']
244603,68,81,70.0,Ligue 1,Switzerland,58,59,58,59,62,64,65,64,68,69,68,69,70,69,20,"['RB', 'LM']"
248674,68,81,110075.0,Liga 1,Romania,70,68,68,68,69,68,63,68,54,50,54,51,44,51,17,[]
256341,68,81,244.0,La Liga 2,Spain,63,64,64,64,68,68,70,68,66,67,66,65,62,65,17,[]
256782,68,81,320.0,Allsvenskan,Sweden,64,68,67,68,71,69,65,69,54,53,54,50,43,50,16,"['CAM', 'RM']"
257319,68,81,65.0,Ligue 1,France,66,69,67,69,69,69,60,69,51,45,51,49,38,49,19,[]
259087,68,81,681.0,Jupiler Pro League,Turkey,52,52,52,52,56,57,59,57,64,67,64,66,70,66,16,[]
259170,68,81,10020.0,Liga Portugal,Portugal,67,68,68,68,69,69,65,69,63,60,63,62,56,62,21,"['LM', 'CAM']"
260479,68,81,112134.0,Major League Soccer,United States,61,65,64,65,69,69,70,69,65,66,65,64,60,64,16,[]
261573,68,81,55.0,Serie A,Denmark,50,51,50,51,55,56,59,56,63,66,63,65,70,65,18,[]
264290,68,81,112809.0,Liga Portugal,Brazil,71,67,68,67,69,69,64,69,52,51,52,50,45,50,19,"['ST', 'RW']"
267784,68,81,1013.0,Liga Profesional,Paraguay,65,68,67,68,69,69,63,69,58,53,58,55,46,55,19,"['LW', 'CAM']"
270579,68,81,1796.0,Premier League,France,66,68,68,68,68,68,60,68,51,46,51,48,40,48,17,"['LM', 'RM']"
276493,68,81,244.0,La Liga 2,Uruguay,52,49,50,49,53,53,56,53,63,65,63,65,70,65,18,['RB']
245153,68,80,1960.0,Championship,England,46,45,44,45,47,49,50,49,62,62,62,65,70,65,19,[]
252025,68,80,10020.0,Liga Portugal,France,70,69,69,69,71,70,70,70,65,65,65,63,61,63,17,"['CAM', 'LM']"
256104,68,80,205.0,Serie B,United States,64,63,64,63,68,67,69,67,67,69,67,67,67,67,16,['CM']
256441,68,80,110980.0,Primera Division,Chile,61,64,64,64,68,67,69,67,67,69,67,67,66,67,19,['CM']
256831,68,80,106.0,Championship,England,60,62,60,62,62,65,61,65,68,64,68,68,66,68,18,['CB']
258167,68,80,1938.0,League One,England,53,52,53,52,56,57,60,57,65,68,65,66,70,66,18,[]
258171,68,80,11.0,Premier League,Tunisia,66,67,67,67,70,70,70,70,69,69,69,68,67,68,16,['CAM']
259011,68,80,1842.0,Serie A,Angola,69,70,68,70,69,71,63,71,64,58,64,62,55,62,17,"['ST', 'LM']"
259533,68,80,110396.0,Liga Profesional,Argentina,62,68,65,68,68,69,62,69,53,47,53,48,35,48,14,"['RW', 'RM']"
261249,68,80,73.0,Ligue 1,France,61,66,65,66,70,68,70,68,67,69,67,66,63,66,18,['CM']
262510,68,80,457.0,La Liga,Spain,60,63,63,63,68,68,70,68,67,68,67,67,61,67,18,['CDM']
262998,68,80,697.0,Major League Soccer,Brazil,54,61,57,61,61,65,62,65,69,64,69,68,63,68,18,['CDM']
263823,68,80,245.0,Eredivisie,Norway,66,65,65,65,68,68,69,68,69,69,69,68,67,68,17,['CM']
266097,68,80,237.0,Liga Portugal,Mozambique,66,68,67,68,67,68,60,68,58,52,58,56,48,56,16,"['RM', 'CAM']"
267866,68,80,112828.0,Major League Soccer,Argentina,65,68,67,68,69,69,64,69,57,54,57,55,47,55,17,['RW']
267894,68,80,110062.0,La Liga,Colombia,66,64,65,64,68,67,70,67,68,70,68,67,67,67,19,['CDM']
269276,68,80,1842.0,Serie A,Italy,66,69,68,69,70,71,66,71,62,58,62,60,52,60,16,"['ST', 'RM']"
273730,68,80,101088.0,Liga Profesional,Argentina,64,68,67,68,71,70,70,70,64,64,64,62,56,62,17,['CAM']
274569,68,80,112893.0,Major League Soccer,Argentina,58,56,56,56,59,59,63,59,65,68,65,66,70,66,18,['CDM']
276451,68,80,1843.0,Serie B,Serbia,69,68,68,68,70,70,69,70,69,68,69,69,69,69,17,"['RW', 'CM']"
277244,68,80,463.0,La Liga,Spain,52,53,52,53,56,58,59,58,65,67,65,67,70,67,17,['LB']
277581,68,80,463.0,La Liga,Spain,70,62,65,62,64,62,57,62,43,42,43,41,39,41,18,[]
278016,68,80,14.0,Premier League,Brazil,52,52,51,52,54,57,58,57,65,66,65,67,70,67,20,[]
243169,68,79,1809.0,Ligue 1,France,70,68,68,68,69,69,62,69,50,46,50,47,40,47,18,"['RM', 'LM']"
245035,68,79,1843.0,Serie B,France,64,65,64,65,68,68,68,68,69,69,69,68,68,68,17,['CM']
246157,68,79,100087.0,Jupiler Pro League,Belgium,48,42,43,42,46,48,54,48,60,65,60,63,70,63,18,[]
251162,68,79,982.0,K League 1,Korea Republic,55,50,51,50,54,54,57,54,61,66,61,64,70,64,19,['CDM']
252290,68,79,110741.0,Serie B,Italy,63,65,65,65,69,68,70,68,67,67,67,65,61,65,16,['CDM']
252975,68,79,110.0,Premier League,Mali,61,61,62,61,66,65,68,65,65,69,65,65,67,65,19,['CM']
254267,68,79,2013.0,Jupiler Pro League,Poland,70,61,64,61,63,62,58,62,51,50,51,50,51,50,20,[]
255634,68,79,1884.0,Super League,Greece,58,60,58,60,60,63,61,63,67,64,67,68,64,68,20,[]
258103,68,79,819.0,Superliga,Argentina,64,63,63,63,66,66,67,66,68,69,68,68,69,68,17,['CM']
258819,68,79,112996.0,Major League Soccer,Uruguay,64,68,66,68,68,69,61,69,55,51,55,52,44,52,15,"['RW', 'CF']"
259111,68,79,112744.0,Liga BetPlay,Colombia,62,63,60,63,62,67,63,67,69,65,69,68,65,68,17,['LM']
260482,68,79,101100.0,Liga BetPlay,Colombia,70,67,67,67,68,67,58,67,47,42,47,44,37,44,19,"['LW', 'LM']"
261143,68,79,211.0,1. HNL,Croatia,68,69,67,69,70,72,70,72,69,67,69,67,63,67,17,['CDM']
263339,68,79,1960.0,Championship,England,30,30,31,30,36,34,35,34,29,31,29,29,27,29,69,[]
264549,68,79,112670.0,Liga Profesional,Colombia,51,48,48,48,51,52,56,52,63,66,63,65,70,65,20,[]
264862,68,79,69.0,Ligue 1,France,65,68,67,68,70,69,66,69,60,58,60,57,52,57,16,[]
265459,68,79,1952.0,Championship,England,61,64,63,64,68,68,70,68,68,69,68,68,65,68,19,['CM']
266671,68,79,112744.0,Liga BetPlay,Colombia,63,65,63,65,66,69,66,69,69,67,69,69,66,69,16,"['RWB', 'RB']"
267860,68,79,101088.0,Liga Profesional,Argentina,52,55,54,55,60,61,63,61,68,70,68,69,70,69,18,['LB']
268805,68,79,68.0,Ligue 1,Haiti,63,63,63,63,66,66,68,66,67,69,67,67,69,67,18,['CM']
269228,68,79,110902.0,La Liga 2,Spain,59,63,61,63,64,67,65,67,68,66,68,68,65,68,16,['RM']
270077,68,79,393.0,Super League,Greece,54,52,53,52,56,57,61,57,65,68,65,66,70,66,18,[]
270822,68,79,110093.0,Liga Profesional,Argentina,58,57,57,57,60,61,63,61,67,69,67,67,69,67,17,['CM']
271061,68,79,59.0,Ligue 2,Gabon,53,57,55,57,58,62,61,62,68,67,68,68,67,68,20,['CB']
272515,68,79,72.0,Ligue 1,France,57,58,56,58,58,61,59,61,67,65,67,68,68,68,19,['RWB']
275333,68,79,461.0,La Liga,Spain,70,63,66,63,65,64,59,64,48,46,48,46,43,46,19,[]
240784,68,78,231.0,Jupiler Pro League,England,31,31,30,31,33,34,34,34,32,33,32,30,29,30,69,[]
243154,68,78,50.0,Serie B,Poland,70,64,66,64,67,66,62,66,52,52,52,50,49,50,19,"['RM', 'LM']"
247077,68,78,10032.0,Super League,Switzerland,26,22,25,22,28,26,28,26,23,26,23,23,27,23,69,[]
247385,68,78,88.0,Championship,England,58,60,58,60,59,64,59,64,68,63,68,68,65,68,16,['CB']
252108,68,78,673.0,Jupiler Pro League,Belgium,62,67,65,67,70,69,67,69,60,60,60,57,52,57,18,"['CM', 'LM']"
253688,68,78,54.0,Serie A,Romania,29,27,28,27,32,30,32,30,28,30,28,27,26,27,69,[]
255838,68,78,78.0,Premiership,Poland,61,57,58,57,62,61,64,61,66,69,66,68,70,68,19,[]
256097,68,78,463.0,La Liga,Spain,51,55,51,55,54,59,56,59,68,64,68,68,67,68,20,[]
256611,68,78,81.0,Premiership,England,52,50,50,50,54,55,59,55,62,67,62,64,70,64,19,[]
257167,68,78,269.0,Superliga,Denmark,70,66,67,66,67,67,61,67,58,55,58,57,54,57,20,['LW']
257566,68,78,114554.0,La Liga 2,Spain,70,67,69,67,69,68,61,68,50,47,50,48,44,48,19,['LM']
257890,68,78,80.0,Premiership,Australia,64,64,64,64,67,67,68,67,69,69,69,69,66,69,20,['CM']
257970,68,78,1809.0,Ligue 1,Norway,61,63,62,63,64,66,63,66,68,65,68,68,65,68,18,"['RWB', 'LWB']"
259215,68,78,217.0,Ligue 1,Senegal,55,56,53,56,57,60,60,60,68,67,68,69,70,69,18,['RWB']
260257,68,78,111539.0,Liga Portugal,Venezuela,63,68,66,68,69,70,63,70,53,48,53,49,38,49,18,"['LM', 'CAM']"
260561,68,78,111715.0,Liga Profesional,Argentina,47,43,43,43,44,47,48,47,60,61,60,64,70,64,18,[]
261444,68,78,72.0,Ligue 1,Senegal,64,68,65,68,67,67,58,67,54,48,54,51,43,51,17,['LW']
262298,68,78,22.0,Bundesliga,Poland,24,18,20,18,21,21,23,21,21,23,21,20,23,20,69,[]
262938,68,78,670.0,Jupiler Pro League,Cyprus,51,51,49,51,54,57,59,57,66,67,66,67,70,67,19,[]
263571,68,78,55.0,Serie A,Republic of Ireland,61,66,63,66,65,69,63,69,68,64,68,67,63,67,17,['RWB']
263603,68,78,1738.0,Ligue 1,Morocco,64,64,65,64,69,66,70,66,65,68,65,64,63,64,16,['CDM']
263678,68,78,1919.0,Championship,England,65,66,66,66,69,69,70,69,70,69,70,69,66,69,19,"['CDM', 'RWB']"
266400,68,78,106.0,Championship,Northern Ireland,57,61,57,61,60,65,61,65,68,66,68,68,67,68,19,['CB']
269271,68,78,1837.0,Serie B,Serbia,24,20,21,20,22,23,21,23,22,21,22,22,22,22,69,[]
269915,68,78,111022.0,Liga Profesional,Argentina,70,68,69,68,68,68,59,68,48,44,48,45,40,45,20,['LW']
274550,68,78,72.0,Ligue 1,Morocco,58,59,58,59,60,63,61,63,68,65,68,68,66,68,17,['CB']
276471,68,78,449.0,La Liga,Spain,63,64,65,64,68,66,70,66,65,68,65,64,64,64,18,[]
277900,68,78,1806.0,Championship,Serbia,68,68,68,68,68,69,60,69,52,47,52,49,42,49,17,['RW']
277931,68,78,452.0,La Liga 2,Brazil,60,64,61,64,64,68,64,68,69,66,69,68,66,68,17,[]
240468,68,77,110394.0,Liga Profesional,Argentina,65,68,66,68,69,69,63,69,54,52,54,52,48,52,19,"['RM', 'RW']"
240489,68,77,299.0,Eliteserien,Norway,32,30,31,30,35,34,34,34,29,31,29,28,28,28,69,[]
240725,68,77,1874.0,NB I.,France,58,57,55,57,58,60,60,60,67,68,67,68,70,68,19,['RB']
241410,68,77,131110.0,La Liga 2,Italy,70,70,69,70,71,70,64,70,57,53,57,55,49,55,16,"['CAM', 'LM']"
242850,68,77,165.0,2. Bundesliga,Germany,53,60,56,60,58,63,58,63,68,63,68,68,64,68,16,['RM']
244919,68,77,480.0,La Liga,Spain,46,41,44,41,47,46,53,46,60,65,60,63,70,63,18,[]
245026,68,77,114326.0,Ekstraklasa,Poland,65,68,67,68,71,71,70,71,67,67,67,65,61,65,17,['CF']
245744,68,77,111539.0,Liga Portugal,Colombia,62,66,66,66,70,68,65,68,52,52,52,49,41,49,17,[]
245998,68,77,101103.0,Liga BetPlay,Colombia,63,62,63,62,66,66,68,66,66,69,66,66,69,66,18,['CM']
246713,68,77,670.0,Jupiler Pro League,Belgium,67,68,67,68,69,69,67,69,68,66,68,67,65,67,18,"['RWB', 'ST']"
247232,68,77,112578.0,Liga BetPlay,Colombia,43,37,37,37,41,43,49,43,59,63,59,62,70,62,16,[]
247582,68,77,689.0,Major League Soccer,United States,61,65,64,65,68,68,70,68,69,70,69,68,66,68,20,"['CDM', 'CAM']"
247668,68,77,100087.0,Jupiler Pro League,Côte d'Ivoire,70,69,68,69,69,71,65,71,65,62,65,64,62,64,16,"['RM', 'LM']"
251028,68,77,1938.0,League One,Ghana,63,69,66,69,70,70,65,70,61,56,61,58,49,58,17,"['RM', 'RW']"
251464,68,77,28.0,2. Bundesliga,Belgium,66,68,67,68,69,71,67,71,69,67,69,68,66,68,18,"['RW', 'CB']"
251617,68,77,1516.0,Superliga,Sweden,65,66,66,66,70,69,70,69,65,67,65,64,63,64,19,['CDM']
251948,68,77,1903.0,Eredivisie,Netherlands,64,68,66,68,68,69,59,69,51,45,51,47,38,47,19,[]
251974,68,77,210.0,Ligue 2,France,65,64,65,64,68,66,69,66,65,69,65,64,67,64,17,['CM']
252285,68,77,111539.0,Liga Portugal,United States,63,67,66,67,70,70,70,70,64,63,64,62,56,62,20,['RW']
253074,68,77,210.0,Ligue 2,France,65,68,66,68,67,69,60,69,54,47,54,52,41,52,15,"['ST', 'RM']"
254996,68,77,1814.0,Ligue 2,France,55,58,56,58,58,62,60,62,68,65,68,68,65,68,16,['RWB']
255562,68,77,110502.0,Bundesliga,Switzerland,70,66,67,66,66,65,57,65,50,47,50,48,45,48,16,[]
256098,68,77,112828.0,Major League Soccer,United States,62,67,66,67,70,69,67,69,60,59,60,58,51,58,19,['CM']
256666,68,77,113149.0,Major League Soccer,Colombia,49,47,47,47,50,51,52,51,62,63,62,65,70,65,17,[]
256819,68,77,711.0,Allsvenskan,Nigeria,65,68,67,68,71,71,70,71,69,66,69,68,61,68,18,"['RWB', 'RM']"
256890,68,77,1903.0,Eredivisie,Germany,66,68,67,68,70,70,70,70,68,68,68,67,63,67,16,['CDM']
259858,68,77,110839.0,La Liga 2,Venezuela,70,65,66,65,66,65,60,65,48,46,48,46,43,46,19,[]
260085,68,77,110902.0,La Liga 2,Spain,64,65,65,65,69,67,70,67,64,66,64,62,60,62,19,"['CDM', 'CAM']"
260158,68,77,112809.0,Liga Portugal,France,61,63,62,63,67,68,69,68,70,69,70,69,67,69,17,['CM']
260925,68,77,165.0,2. Bundesliga,Germany,68,68,69,68,71,71,70,71,66,65,66,65,60,65,18,"['CAM', 'LM']"
261306,68,77,59.0,Ligue 2,Mali,62,62,62,62,65,66,67,66,68,69,68,68,67,68,18,['CM']
262137,68,77,1815.0,Ligue 1,Mali,65,66,66,66,69,69,70,69,66,69,66,65,65,65,18,['CDM']
262443,68,77,115716.0,Liga 1,Romania,65,65,65,65,67,68,69,68,69,69,69,68,67,68,18,['CM']
262937,68,77,206.0,Serie A,Belgium,66,65,64,65,64,68,62,68,68,64,68,68,65,68,18,"['RM', 'LM']"
263468,68,77,1738.0,Ligue 1,Morocco,63,65,65,65,69,68,70,68,66,68,66,65,63,65,17,['CDM']
263854,68,77,1896.0,Liga Portugal,Sweden,57,63,60,63,64,67,64,67,69,65,69,68,63,68,18,['LB']
263882,68,77,673.0,Jupiler Pro League,Gambia,67,68,66,68,68,69,65,69,65,63,65,64,62,64,19,"['LW', 'LWB']"
264280,68,77,10020.0,Liga Portugal,Portugal,66,68,67,68,69,70,68,70,69,67,69,68,64,68,17,"['LM', 'LW']"
264312,68,77,111715.0,Liga Profesional,Argentina,69,68,67,68,68,69,61,69,51,47,51,47,42,47,20,['RM']
264733,68,77,112713.0,Liga Profesional,Argentina,56,56,56,56,59,59,63,59,66,69,66,67,70,67,20,"['CM', 'CDM']"
266382,68,77,113149.0,Major League Soccer,United States,24,18,20,18,21,21,22,21,22,24,22,21,25,21,69,[]
267392,68,77,111715.0,Liga Profesional,Argentina,66,67,66,67,69,69,66,69,63,61,63,62,56,62,20,['RM']
267465,68,77,379.0,Ligue 1,France,70,64,66,64,64,63,57,63,46,44,46,44,42,44,19,[]
267627,68,77,112689.0,Liga Profesional,Argentina,64,65,65,65,68,69,68,69,69,69,69,68,68,68,20,['CM']
270894,68,77,71.0,Ligue 1,Senegal,65,64,63,64,66,67,66,67,69,69,69,69,69,69,18,['CM']
271683,68,77,1861.0,La Liga,Serbia,70,62,65,62,63,61,56,61,43,42,43,40,39,40,18,[]
271688,68,77,59.0,Ligue 2,Georgia,64,68,66,68,69,70,63,70,54,49,54,50,40,50,19,"['RM', 'LM']"
273934,68,77,46.0,Serie A,Paraguay,68,68,68,68,70,69,66,69,62,60,62,60,57,60,16,['RW']
237916,68,76,17.0,Championship,Republic of Ireland,65,66,67,66,70,68,70,68,66,66,66,65,61,65,17,"['CAM', 'RM']"
238460,68,76,1794.0,Premier League,England,70,68,68,68,68,68,60,68,48,45,48,45,39,45,17,[]
239998,68,76,110741.0,Serie B,Bulgaria,49,42,44,42,45,46,50,46,58,62,58,61,70,61,17,[]
243158,68,76,3.0,Championship,Sweden,25,20,22,20,24,23,24,23,22,24,22,22,25,22,69,[]
243612,68,76,88.0,Championship,England,57,56,55,56,57,60,59,60,66,66,66,67,70,67,16,[]
245274,68,76,300.0,Eliteserien,Iceland,30,29,31,29,38,35,40,35,29,35,29,27,28,27,69,[]
245729,68,76,94.0,Championship,England,64,62,61,62,63,65,63,65,68,66,68,68,68,68,19,['CB']
246063,68,76,417.0,Eliteserien,Norway,64,64,64,64,67,68,68,68,69,69,69,68,67,68,19,['CM']
247185,68,76,294.0,Ligue 2,Croatia,66,65,66,65,69,67,70,67,68,71,68,67,68,67,20,['CDM']
247599,68,76,70.0,Ligue 1,France,64,64,65,64,69,68,71,68,67,69,67,65,64,65,18,"['CM', 'CAM']"
251539,68,76,2013.0,Jupiler Pro League,Belgium,57,55,57,55,60,61,65,61,65,70,65,65,70,65,16,['CDM']
251575,68,76,1952.0,Championship,Iran,70,68,67,68,67,69,62,69,62,58,62,61,59,61,19,"['ST', 'RW']"
252526,68,76,900.0,Super League,Switzerland,69,69,68,69,70,72,65,72,58,54,58,55,49,55,19,['RM']
252577,68,76,55.0,Serie A,Portugal,58,58,57,58,58,63,59,63,68,64,68,68,66,68,19,"['RB', 'RM']"
253034,68,76,1807.0,Championship,Jamaica,57,54,55,54,58,58,61,58,64,67,64,65,70,65,19,['RB']
254905,68,76,113018.0,Major League Soccer,United States,66,67,66,67,68,70,69,70,70,69,70,69,66,69,20,"['CM', 'RM']"
255233,68,76,206.0,Serie A,Slovakia,67,68,68,68,70,70,68,70,64,62,64,61,57,61,19,"['RM', 'CM']"
256885,68,76,459.0,La Liga 2,Spain,71,69,69,69,69,69,64,69,56,53,56,53,47,53,16,"['RM', 'CF']"
257253,68,76,1800.0,Championship,England,50,46,48,46,51,51,56,51,59,65,59,61,70,61,20,[]
257273,68,76,23.0,Bundesliga,Germany,22,18,21,18,25,22,26,22,20,24,20,19,22,19,69,[]
257669,68,76,59.0,Ligue 2,Poland,23,19,21,19,24,22,25,22,22,25,22,21,24,21,69,[]
257920,68,76,234.0,Liga Portugal,Denmark,70,68,67,68,68,68,61,68,54,50,54,52,46,52,19,['LM']
258437,68,76,76.0,Ligue 1,Netherlands,70,64,66,64,65,65,59,65,51,50,51,49,48,49,18,[]
258596,68,76,1900.0,Liga Portugal,Portugal,66,66,66,66,69,69,70,69,68,70,68,67,67,67,20,"['CDM', 'ST']"
258700,68,76,101083.0,Liga Profesional,Argentina,69,67,67,67,68,69,66,69,58,56,58,57,51,57,16,['ST']
259576,68,76,110395.0,Liga Profesional,Argentina,57,58,56,58,59,62,60,62,67,65,67,68,67,68,19,"['LB', 'RM']"
260233,68,76,111019.0,Liga Profesional,Argentina,47,41,42,41,44,45,49,45,60,63,60,63,70,63,17,[]
260276,68,76,114611.0,Primera Division,Venezuela,70,64,66,64,64,63,56,63,46,43,46,44,41,44,16,['LW']
261443,68,76,110396.0,Liga Profesional,Argentina,68,68,67,68,68,69,63,69,55,51,55,53,44,53,19,"['LM', 'RW']"
262261,68,76,113378.0,Liga 1,Romania,60,59,60,59,63,64,66,64,67,69,67,67,68,67,19,['CM']
262794,68,76,270.0,Superliga,Denmark,58,61,59,61,62,66,64,66,68,65,68,68,63,68,19,['LB']
263434,68,76,110396.0,Liga Profesional,Argentina,49,45,46,45,48,50,54,50,62,65,62,64,70,64,17,[]
263469,68,76,347.0,Serie A,France,63,60,62,60,65,64,67,64,66,69,66,66,68,66,17,['CM']
264427,68,76,1888.0,Liga Portugal,Uruguay,70,68,69,68,68,69,61,69,52,47,52,48,40,48,17,"['ST', 'LM']"
266500,68,76,1792.0,Championship,England,71,70,70,70,70,69,61,69,53,50,53,51,48,51,18,['RM']
272357,68,76,462.0,La Liga 2,Brazil,55,56,55,56,56,60,58,60,67,63,67,68,64,68,16,"['RM', 'LB']"
274368,68,76,116295.0,Primera División,Paraguay,64,68,66,68,68,69,60,69,53,47,53,50,38,50,17,['LM']
276302,68,76,112809.0,Liga Portugal,Serbia,60,58,59,58,61,62,64,62,67,69,67,68,70,68,20,[]
277069,68,76,260.0,La Liga 2,Spain,64,68,66,68,69,69,65,69,61,57,61,59,52,59,18,"['CAM', 'LM']"
277565,68,76,310.0,Liga 1,Kosovo,70,62,65,62,63,62,56,62,48,46,48,46,45,46,17,[]
277941,68,76,211.0,1. HNL,Croatia,65,67,67,67,70,69,68,69,62,62,62,60,55,60,19,"['CM', 'RW']"
235266,68,75,256.0,Bundesliga,Germany,25,19,22,19,24,23,24,23,22,25,22,21,25,21,69,[]
235966,68,75,112965.0,Liga Profesional,Argentina,48,44,44,44,47,49,52,49,61,64,61,64,70,64,17,[]
238873,68,75,54.0,Serie A,Italy,70,64,67,64,66,64,58,64,45,44,45,42,40,42,18,[]
240241,68,75,898.0,Super League,Switzerland,66,67,67,67,71,69,70,69,67,69,67,66,66,66,18,['CDM']
240685,68,75,190.0,Serie B,Netherlands,69,67,67,67,70,70,70,70,69,69,69,68,68,68,18,['CM']
240751,68,75,244.0,La Liga 2,France,24,19,21,19,23,22,24,22,21,24,21,21,24,21,69,[]
240856,68,75,101020.0,Super Lig,Turkey,22,19,21,19,24,21,23,21,19,20,19,19,19,19,69,[]
241479,68,75,110827.0,La Liga 2,Spain,49,51,47,51,50,54,52,54,67,64,67,68,70,68,17,[]
241689,68,75,36.0,Bundesliga,Germany,66,68,66,68,67,69,63,69,64,59,64,62,58,62,17,[]
242393,68,75,166.0,2. Bundesliga,Sweden,66,68,67,68,70,71,70,71,70,69,70,69,66,69,17,[]
244602,68,75,1903.0,Eredivisie,Belgium,62,68,66,68,70,71,67,71,64,59,64,61,49,61,17,"['RW', 'CAM']"
244840,68,75,1914.0,Eredivisie,Germany,61,64,62,64,63,66,62,66,69,65,69,68,65,68,16,['LM']
244884,68,75,112828.0,Major League Soccer,Argentina,66,67,67,67,68,69,65,69,62,59,62,61,56,61,18,"['RM', 'CF']"
245287,68,75,896.0,Super League,Spain,63,66,64,66,66,68,65,68,68,65,68,68,65,68,19,"['LM', 'RM']"
246143,68,75,256.0,Bundesliga,Austria,68,68,68,68,70,70,70,70,66,66,66,65,62,65,17,['LM']
246301,68,75,28.0,2. Bundesliga,Poland,59,59,59,59,64,64,67,64,68,69,68,68,68,68,18,['CM']
246592,68,75,1853.0,La Liga 2,Spain,64,63,65,63,68,65,70,65,63,67,63,63,64,63,19,['CDM']
247089,68,75,1854.0,La Liga 2,Spain,55,58,56,58,58,61,58,61,67,64,67,68,68,68,20,"['RB', 'LM']"
247256,68,75,112744.0,Liga BetPlay,Colombia,63,63,63,63,66,66,68,66,67,69,67,67,66,67,16,['CM']
